MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1002789546,RES,CLS,831 Xenia St SE,Washington,"Washington, DC",20032,3,End of Row/Townhouse,6/6/14,All Homes Realty LLC (AHRL1),"$137,500 "
1002793124,RES,CLS,612 Raleigh Pl SE,Washington,"Washington, DC",20032,3,Detached,8/11/14,Keller Williams Capital Properties (KWCP1),"$96,500 "
1002799528,RES,CLS,830 Hr Dr SE,Washington,"Washington, DC",20032,3,Row/Townhouse,3/10/14,Keller Williams Preferred Properties (KWPP1),"$260,000 "
1002815572,RES,CLS,4717 1st St SW #103,Washington,"Washington, DC",20032,1,Unit/Flat/Apartment,4/15/14,Keller Williams Preferred Properties (KWPP1),"$37,000 "
1002821918,RES,CLS,521 Foxhall Pl SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,3/18/14,"Realty Direct, INC (RLTD5)","$85,000 "
1002822772,RES,CLS,319 Parkland Pl SE #1-4,Washington,"Washington, DC",20032,4,Other,6/25/14,Keller Williams Capital Properties (KWCP1),"$299,000 "
1002823848,RES,CLS,3792 1st St SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,5/19/14,"Long & Foster Real Estate, Inc. (LNG59)","$175,000 "
1002827268,RES,CLS,628 Milwaukee Pl SE,Washington,"Washington, DC",20032,2,Row/Townhouse,2/26/14,"Murrell, Inc., REALTORS (MRL2)","$93,000 "
1002831278,RES,CLS,6 Galveston St SW #301,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,2/25/14,Cosmopolitan Properties Real Estate Brokerage (CSMO1),"$60,000 "
1002831656,RES,CLS,4715 1st St SW #203,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,3/7/14,Cosmopolitan Properties Real Estate Brokerage (CSMO1),"$53,000 "
1002846026,RES,CLS,635 Atlantic St SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,6/16/14,"URO Realty, LLC (UROR1)","$150,000 "
1002850778,RES,CLS,3211 8th St SE #2,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,3/28/14,Cosmopolitan Properties Real Estate Brokerage (CSMO1),"$80,500 "
1002851464,RES,CLS,860 Hr Dr SE,Washington,"Washington, DC",20032,4,Row/Townhouse,5/16/14,Keller Williams Capital Properties (KWCP1),"$245,000 "
1002854100,RES,CLS,4223 Wheeler Rd SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,6/11/14,"Matthew Spicer Real Estate, LLC (MSPI1)","$245,000 "
1002861224,RES,CLS,1352 Barnaby Ter SE,Washington,"Washington, DC",20032,2,Row/Townhouse,7/31/14,The Wright Realtor LLC (RUCW1),"$152,000 "
1002861872,RES,CLS,632 Milwaukee Pl SE,Washington,"Washington, DC",20032,3,Row/Townhouse,5/23/14,Keller Williams Capital Properties (KWCP1),"$227,000 "
1002869602,RES,CLS,1103 Congress St SE,Washington,"Washington, DC",20032,3,,3/26/14,Sell DC.Com (SDCC1),"$175,000 "
1002876524,RES,CLS,3512 7th St SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,5/27/14,Bennett Realty Solutions (EXBR1),"$125,000 "
1002878834,RES,CLS,2702 2nd St SE,Washington,"Washington, DC",20032,3,Row/Townhouse,4/18/14,Coldwell Banker Residential Brokerage (CBRB52),"$240,000 "
1002902818,RES,CLS,834 Xenia St SE,Washington,"Washington, DC",20032,4,,5/23/14,"Long & Foster Real Estate, Inc. (LNG202)","$260,000 "
