MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1000396390,RES,CLS,3534 10th St NW #340,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/21/09,Tenacity Real Estate LLC (TERE1),"$199,500 "
1005113460,RES,CLS,3426 16th St NW #303,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,2/24/09,Coldwell Banker Residential Brokerage (CBRB106),"$315,000 "
1005116746,RES,CLS,614 Keefer Pl NW,Washington,"Washington, DC",20010,3,Row/Townhouse,5/25/09,Fairfax Realty Premier (FXR3),"$250,000 "
1005119344,RES,CLS,3534 10th St NW #210,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/14/09,Cornerstone Realty Group LLC (CNRG1),"$275,000 "
1005126396,RES,CLS,3421 Oakwood Ter NW,Washington,"Washington, DC",20010,3,Twin/Semi-Detached,3/18/09,"Trademark Realty, Inc (TRA1)","$710,000 "
1005130534,RES,CLS,1885 Monroe St NW,Washington,"Washington, DC",20010,2,Row/Townhouse,2/27/09,"Long & Foster Real Estate, Inc. (LNG35)","$465,000 "
1005131852,RES,CLS,646 Irving St NW #02,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,6/1/09,Fairfax Realty Select (FXR1),"$260,000 "
1005132440,RES,CLS,1513 Meridian Pl NW #6,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,2/26/09,"Weichert, REALTORS (WEI59)","$244,500 "
1005133108,RES,CLS,521 Rock Creek Church Rd NW,Washington,"Washington, DC",20010,4,Twin/Semi-Detached,3/20/09,"McEnearney Associates, Inc. (MCE3)","$525,000 "
1005133274,RES,CLS,1366 Monroe St NW #A,Washington,"Washington, DC",20010,2,Row/Townhouse,4/30/09,Coldwell Banker Residential Brokerage (CBRB106),"$505,000 "
1005135250,RES,CLS,752 Lamont St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,4/19/09,RE/MAX Excellence Realty (RXER1),"$200,000 "
1005138258,RES,CLS,1423 Newton St NW #101,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,7/17/09,TTR Sotheby's International Realty (TTRS2),"$362,000 "
1005143938,RES,CLS,3638 Warder St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,4/3/09,Coldwell Banker Residential Brokerage (CBRB45),"$283,000 "
1005144298,RES,CLS,3521 10th St NW,Washington,"Washington, DC",20010,5,Row/Townhouse,3/6/09,Prudential Carruthers REALTORS (PCR1),"$555,000 "
1005145598,RES,CLS,3420 13th St NW,Washington,"Washington, DC",20010,2,Row/Townhouse,3/27/09,Fairfax Realty Premier (FXR3),"$449,000 "
1005150502,RES,CLS,3220 17th St NW #304,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,5/10/09,"Habitat Real Estate, Inc. (HAB1)","$438,000 "
1005153558,RES,CLS,3222 18th St NW,Washington,"Washington, DC",20010,2,Row/Townhouse,5/26/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$540,000 "
1005156074,RES,CLS,1309 Spring Rd NW,Washington,"Washington, DC",20010,3,Row/Townhouse,4/6/09,RE/MAX Allegiance (RMAX27),"$350,000 "
1005158138,RES,CLS,1453 Monroe St NW,Washington,"Washington, DC",20010,4,Row/Townhouse,6/30/09,Coldwell Banker Residential Brokerage (CBRB106),"$565,000 "
1005159736,RES,CLS,617 Newton Pl NW,Washington,"Washington, DC",20010,3,Twin/Semi-Detached,4/24/09,Jobin Realty (JOBN9),"$229,999 "
1005164174,RES,CLS,1348 Perry Pl NW,Washington,"Washington, DC",20010,3,Row/Townhouse,5/15/09,"RAP Real Estate Specialists, LLC (RPRE1)","$280,000 "
1005166768,RES,CLS,734 Quebec Pl NW,Washington,"Washington, DC",20010,4,End of Row/Townhouse,5/29/09,Prudential Advantage Realty (PRUA1),"$322,000 "
1005169032,RES,CLS,1349 Parkwood Pl NW,Washington,"Washington, DC",20010,3,Row/Townhouse,7/31/09,"Weichert, REALTORS (WEI7)","$420,000 "
1005176866,RES,CLS,629 Quebec Pl NW,Washington,"Washington, DC",20010,3,Twin/Semi-Detached,8/31/09,"Pepper & Hobbes, Inc. (PEP1)","$315,000 "
1005177036,RES,CLS,1014 Spring Rd NW,Washington,"Washington, DC",20010,4,Row/Townhouse,4/30/09,"Long & Foster Real Estate, Inc. (LNG194)","$450,778 "
1005178826,RES,CLS,510 Irving St NW,Washington,"Washington, DC",20010,3,Twin/Semi-Detached,4/16/09,"Long & Foster Real Estate, Inc. (LNG44)","$231,000 "
1005181192,RES,CLS,3214 19th St NW,Washington,"Washington, DC",20010,5,Row/Townhouse,3/30/09,"Matthew Spicer Real Estate, LLC (MSPI1)","$961,500 "
1005190916,RES,CLS,3610 13th St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,4/30/09,Homes By Owner (HBO1),"$449,500 "
1005191506,RES,CLS,3512 New Hampshire Ave NW #1,Washington,"Washington, DC",20010,2,End of Row/Townhouse,8/14/09,"Long & Foster Real Estate, Inc. (LNG44)","$370,000 "
1005191520,RES,CLS,3512 New Hampshire Ave NW #2,Washington,"Washington, DC",20010,2,End of Row/Townhouse,4/22/09,"Long & Foster Real Estate, Inc. (LNG44)","$420,500 "
1005191966,RES,CLS,514 Park Rd NW,Washington,"Washington, DC",20010,4,Row/Townhouse,7/10/09,Keller Williams Preferred Properties (KWPP1),"$390,000 "
1005193242,RES,CLS,3426 16th St NW #T-3,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,7/15/09,"Gerlach real estate, inc. (KGB1)","$283,000 "
1005198038,RES,CLS,1826 Irving St NW,Washington,"Washington, DC",20010,3,Twin/Semi-Detached,4/17/09,"Long & Foster Real Estate, Inc. (LNG35)","$749,900 "
1005200386,RES,CLS,3538 13th St NW #2,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,6/16/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$546,500 "
1005201526,RES,CLS,1901 Ingleside Ter NW #201,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,4/28/09,"Long & Foster Real Estate, Inc. (LNG35)","$364,000 "
1005203038,RES,CLS,3573 Warder St NW #7,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,4/30/09,RE/MAX Colonial Homes Inc. (RCH4),"$413,000 "
1005204830,RES,CLS,905 Monroe St NW,Washington,"Washington, DC",20010,5,Row/Townhouse,6/4/09,Majestics Power House Realty LLC (MPHR1),"$530,000 "
1005206618,RES,CLS,1424 Parkwood Pl NW,Washington,"Washington, DC",20010,4,Row/Townhouse,4/28/09,"Long & Foster Real Estate, Inc. (LNG54)","$559,000 "
1005208028,RES,CLS,1352 Otis Pl NW,Washington,"Washington, DC",20010,3,Row/Townhouse,7/1/09,TDA SALES & PROPERTY MANAGEMENT (EXTR1),"$399,000 "
1005208732,RES,CLS,1723 Kilbourne Pl NW,Washington,"Washington, DC",20010,7,Row/Townhouse,6/8/09,EXIT Right Realty (EXRT1),"$615,000 "
1005216524,RES,CLS,602 Keefer Pl NW,Washington,"Washington, DC",20010,4,Row/Townhouse,6/30/09,The Real Estate Store (WRTH1),"$240,000 "
1005217650,RES,CLS,1309 Park Rd NW #202,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,6/26/09,Hounshell Real Estate (HOU1),"$499,555 "
1005219146,RES,CLS,3538 13th St NW #1,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,6/30/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$425,000 "
1005219744,RES,CLS,3220 17th St NW #204,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,5/22/09,"Habitat Real Estate, Inc. (HAB1)","$430,000 "
1005219792,RES,CLS,1746 Kenyon St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,5/22/09,"Long & Foster Real Estate, Inc. (LNG35)","$745,000 "
1005220098,RES,CLS,1112 Monroe St NW,Washington,"Washington, DC",20010,6,Row/Townhouse,4/23/09,Realty Pros (RPA1),"$278,900 "
1005220386,RES,CLS,3500 13th St NW #405,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,6/1/09,"Long & Foster Real Estate, Inc. (LNG35)","$305,000 "
1005225800,RES,CLS,1523 Park Rd NW #202,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/31/09,Capital Group Real Estate Inc. (CPGR1),"$265,000 "
1005229296,RES,CLS,3106 Park Pl NW,Washington,"Washington, DC",20010,3,End of Row/Townhouse,5/14/09,RE/MAX Specialists (RMSP1),"$152,000 "
1005231084,RES,CLS,1633 Irving St NW,Washington,"Washington, DC",20010,6,Twin/Semi-Detached,7/8/09,Coldwell Banker Residential Brokerage (CBRB52),"$954,000 "
1005234776,RES,CLS,619 Keefer Pl NW,Washington,"Washington, DC",20010,3,Row/Townhouse,5/30/09,Columbia Company Ventures LLC (CCVL1),"$310,000 "
1005238188,RES,CLS,1879 Newton St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,5/28/09,TTR Sotheby's International Realty (TTRS2),"$790,000 "
1005241122,RES,CLS,1443 Oak St NW #101,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,5/22/09,RE/MAX Allegiance (RMAX20),"$270,000 "
1005245304,RES,CLS,1615 Kenyon St NW #34,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,6/24/09,"Long & Foster Real Estate, Inc. (LNG35)","$296,000 "
1005245766,RES,CLS,3573 Warder St NW #3,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,5/13/09,RE/MAX Colonial Homes Inc. (RCH4),"$379,000 "
1005246486,RES,CLS,1524 Monroe St NW,Washington,"Washington, DC",20010,4,Row/Townhouse,4/24/09,RE/MAX Allegiance (RMAX20),"$670,000 "
1005249318,RES,CLS,529 Newton Pl NW,Washington,"Washington, DC",20010,2,Twin/Semi-Detached,8/24/09,Keller Williams Realty (KWR8),"$230,000 "
1005250794,RES,CLS,3534 10th St NW #320,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/27/09,Cornerstone Realty Group LLC (CNRG1),"$231,000 "
1005260958,RES,CLS,3534 10th St NW #150,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/31/09,Cornerstone Realty Group LLC (CNRG1),"$218,500 "
1005261140,RES,CLS,3534 10th St NW #310,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/7/09,Cornerstone Realty Group LLC (CNRG1),"$274,000 "
1005262436,RES,CLS,425 Irving St NW,Washington,"Washington, DC",20010,4,Row/Townhouse,5/19/09,Keller Williams Capital Properties (KWCP1),"$427,500 "
1005264862,RES,CLS,1635 Irving St NW #2,Washington,"Washington, DC",20010,3,End of Row/Townhouse,6/4/09,"City Houses, LLC (CHS1)","$480,000 "
1005265590,RES,CLS,3534 10th St NW #100,Washington,"Washington, DC",20010,0,Unit/Flat/Apartment,8/26/09,Tenacity Real Estate LLC (TERE1),"$164,500 "
1005265670,RES,CLS,3534 10th St NW #240,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/26/09,Tenacity Real Estate LLC (TERE1),"$199,500 "
1005266076,RES,CLS,3220 17th St NW #104,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,6/16/09,"Habitat Real Estate, Inc. (HAB1)","$437,500 "
1005278340,RES,CLS,1332 Irving St NW,Washington,"Washington, DC",20010,6,Row/Townhouse,6/25/09,"Jobin Realty, Inc. (JOBN10)","$875,000 "
1005278406,RES,CLS,3420 16th St NW #509,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,6/29/09,Coldwell Banker Residential Brokerage (CBRB45),"$339,000 "
1005278816,RES,CLS,1300 Kenyon St NW #2,Washington,"Washington, DC",20010,2,End of Row/Townhouse,5/22/09,Keller Williams Capital Properties (KWCP1),"$529,000 "
1005279164,RES,CLS,641 Park Rd NW,Washington,"Washington, DC",20010,3,Row/Townhouse,7/20/09,Beneficial Real Estate & Financial Services (BRFS1),"$139,900 "
1005279846,RES,CLS,1372 Monroe St NW #A,Washington,"Washington, DC",20010,2,End of Row/Townhouse,7/10/09,"Long & Foster Real Estate, Inc. (LNG194)","$442,000 "
1005284852,RES,CLS,437 Manor Pl NW #4,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,8/21/09,Keller Williams Capital Properties (KWCP1),"$315,000 "
1005287834,RES,CLS,3721 9th St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,7/30/09,GMAC Real Estate Service Center (GRSC1),"$190,000 "
1005287902,RES,CLS,3660 New Hampshire Ave NW #2,Washington,"Washington, DC",20010,3,Row/Townhouse,10/20/08,Fairfax Realty Premier (FXR3),"$455,000 "
1005288828,RES,CLS,1438 Meridian Pl NW #101,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,7/31/09,"Long & Foster Real Estate, Inc. (LNG3)","$265,000 "
1005289852,RES,CLS,3406 Warder St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,7/13/09,RE/MAX Excellence Realty (RXER1),"$355,000 "
1005290564,RES,CLS,610 Irving St NW #T-05,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,8/7/09,"Long & Foster Real Estate, Inc. (LNG11)","$205,000 "
1005291416,RES,CLS,3200 Park Place NW,Washington,"Washington, DC",20010,4,End of Row/Townhouse,8/20/09,"Washington Area Properties, LLC (WAPT1)","$343,000 "
1005295780,RES,CLS,3631 New Hampshire Ave NW,Washington,"Washington, DC",20010,5,Row/Townhouse,8/4/09,"Long & Foster Real Estate, Inc. (LNG35)","$525,000 "
1005297656,RES,CLS,1527 Park Rd NW #201,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,7/10/09,Capital Group Real Estate Inc. (CPGR1),"$331,000 "
1005299854,RES,CLS,1641 Monroe St NW,Washington,"Washington, DC",20010,2,Row/Townhouse,8/12/09,Coldwell Banker Residential Brokerage (CBRB49),"$417,000 "
1005304392,RES,CLS,3203 Adams Mill Rd NW,Washington,"Washington, DC",20010,4,Row/Townhouse,7/2/09,"Long & Foster Real Estate, Inc. (LNG147)","$660,000 "
1005309922,RES,CLS,1901 Ingleside Ter NW #103,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,7/15/09,RE/MAX Realty Services (RBE1),"$460,000 "
1005310398,RES,CLS,3229 Hiatt Pl NW,Washington,"Washington, DC",20010,4,End of Row/Townhouse,8/12/09,Keller Williams of Southern Maryland (KWSM1),"$324,900 "
1005314008,RES,CLS,537 Kenyon St NW,Washington,"Washington, DC",20010,4,Row/Townhouse,7/30/09,DS Property Services (DSP1),"$435,000 "
1005314074,RES,CLS,3538 13th St NW #3,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,6/30/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$540,000 "
1005314740,RES,CLS,1350 Otis Pl NW,Washington,"Washington, DC",20010,3,Row/Townhouse,8/10/09,RE/MAX 100 (RMAX1017),"$323,925 "
1005315752,RES,CLS,1759 Lamont St NW,Washington,"Washington, DC",20010,5,Row/Townhouse,6/19/09,"Long & Foster Real Estate, Inc. (LNG54)","$965,000 "
1005318192,RES,CLS,718 Morton St NW,Washington,"Washington, DC",20010,3,Row/Townhouse,6/30/09,Keller Williams Realty (KWR8),"$350,000 "
1005324240,RES,CLS,3500 13th St NW #107,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,7/20/09,Coldwell Banker Residential Brokerage (CBRB49),"$250,000 "
1005325142,RES,CLS,610 Irving St NW #201,Washington,"Washington, DC",20010,2,Unit/Flat/Apartment,8/14/09,"Long & Foster Real Estate, Inc. (LNG11)","$320,000 "
1005328818,RES,CLS,3534 10th St NW #350,Washington,"Washington, DC",20010,1,Unit/Flat/Apartment,8/26/09,Tenacity Real Estate LLC (TERE1),"$206,000 "
1005329048,RES,CLS,3648 13th St NW,Washington,"Washington, DC",20010,5,Twin/Semi-Detached,7/27/09,"Long & Foster Real Estate, Inc. (LNG147)","$665,000 "
1005329732,RES,CLS,1923 Kenyon St NW,Washington,"Washington, DC",20010,4,Row/Townhouse,7/14/09,Hounshell Real Estate (HOU1),"$743,578 "
1005331012,RES,CLS,629 Newton Pl NW,Washington,"Washington, DC",20010,4,Row/Townhouse,7/30/09,D.S.A. Properties & Investments LLC (DSPR1),"$203,000 "
1005333100,RES,CLS,3546 13th St NW,Washington,"Washington, DC",20010,5,Row/Townhouse,6/24/09,"Samuel C Reynolds & Company, Inc. (RECI1)","$339,000 "
1005334770,RES,CLS,1241 Kenyon St NW #1,Washington,"Washington, DC",20010,3,Row/Townhouse,8/31/09,Fairfax Realty Premier (FXR3),"$489,000 "
