MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1001795089,RES,CLS,4404 Volta Pl NW,Washington,"Washington, DC",20007,3,Row/Townhouse,12/19/08,"Long & Foster Real Estate, Inc. (LNG42)","$565,000 "
1002004196,RES,CLS,2801 New Mexico Ave NW #21,Washington,"Washington, DC",20007,0,Other,6/29/09,TTR Sotheby's International Realty (TTRS2),"$14,000 "
1002023096,RES,CLS,2527 Q St NW #206,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,9/2/08,TTR Sotheby's International Realty (TTRS2),"$234,000 "
1004160389,RES,CLS,1237 29th St NW,Washington,"Washington, DC",20007,2,Twin/Semi-Detached,3/23/09,"Washington Fine Properties, LLC (WFP3)","$1,030,000 "
1005112496,RES,CLS,4840 Macarthur Blvd NW #604,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,12/30/08,Coldwell Banker Residential Brokerage (CBRB45),"$270,000 "
1005112760,RES,CLS,1526 34th St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,4/21/09,"Washington Fine Properties, LLC (WFP3)","$1,200,000 "
1005117082,RES,CLS,3134 O St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,5/26/09,"Washington Fine Properties, LLC (WFP1)","$1,100,000 "
1005123496,RES,CLS,2811 38th St NW,Washington,"Washington, DC",20007,4,Row/Townhouse,3/27/09,"Washington Fine Properties, LLC (WFP3)","$1,050,000 "
1005123736,RES,CLS,3150 South St NW #3F,Washington,"Washington, DC",20007,4,Unit/Flat/Apartment,4/29/09,Coldwell Banker Residential Brokerage (CBRB45),"$4,100,000 "
1005124024,RES,CLS,1702 37th St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,1/30/09,"Long & Foster Real Estate, Inc. (LNG42)","$665,000 "
1005124216,RES,CLS,2212 Hall Pl NW,Washington,"Washington, DC",20007,4,Row/Townhouse,3/30/09,"Washington Fine Properties, LLC (WFP1)","$975,000 "
1005124326,RES,CLS,3327 O St NW,Washington,"Washington, DC",20007,3,End of Row/Townhouse,6/4/09,"Washington Fine Properties, LLC (WFP1)","$1,750,000 "
1005124424,RES,CLS,1522 26th St NW,Washington,"Washington, DC",20007,2,Row/Townhouse,2/20/09,Coldwell Banker Residential Brokerage (CBRB52),"$499,550 "
1005127822,RES,CLS,2400 41st St NW #502,Washington,"Washington, DC",20007,2,Unit/Flat/Apartment,3/18/09,"Washington Fine Properties, LLC (WFP1)","$287,000 "
1005128568,RES,CLS,1673 Wisconsin Ave NW,Washington,"Washington, DC",20007,2,End of Row/Townhouse,4/17/09,"Long & Foster Real Estate, Inc. (LNG35)","$950,000 "
1005128772,RES,CLS,2335 49th St NW,Washington,"Washington, DC",20007,4,Detached,6/4/09,"Washington Fine Properties, LLC (WFP1)","$860,000 "
1005130540,RES,CLS,3009 Dumbarton St NW,Washington,"Washington, DC",20007,3,End of Row/Townhouse,7/28/09,"Long & Foster Real Estate, Inc. (LNG42)","$1,445,000 "
1005133362,RES,CLS,3012 R St NW #3,Washington,"Washington, DC",20007,2,Row/Townhouse,4/15/09,"Long & Foster Real Estate, Inc. (LNG42)","$545,000 "
1005134224,RES,CLS,4000 Tunlaw Rd NW #1106,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,3/27/09,"McEnearney Associates, Inc. (MCE7)","$234,000 "
1005140322,RES,CLS,1521 Elliott Pl NW,Washington,"Washington, DC",20007,2,Row/Townhouse,6/3/09,Coldwell Banker Residential Brokerage (CBRB53),"$530,000 "
1005141078,RES,CLS,2240 47th St NW,Washington,"Washington, DC",20007,5,Detached,4/7/09,"Washington Fine Properties, LLC (WFP2)","$1,525,000 "
1005141932,RES,CLS,1249 35th St NW,Washington,"Washington, DC",20007,2,Row/Townhouse,4/30/09,"Washington Fine Properties, LLC (WFP3)","$500,000 "
1005142010,RES,CLS,1421 29th St NW,Washington,"Washington, DC",20007,4,Twin/Semi-Detached,4/1/09,"Washington Fine Properties, LLC (WFP3)","$2,600,000 "
1005142034,RES,CLS,4100 W St NW #415,Washington,"Washington, DC",20007,1,Detached,5/8/09,"Continental Properties, Ltd. (CPRE1)","$239,500 "
1005142132,RES,CLS,3421 Q St NW,Washington,"Washington, DC",20007,2,Row/Townhouse,6/19/09,"Washington Fine Properties, LLC (WFP1)","$742,000 "
1005142504,RES,CLS,1525 34th St NW,Washington,"Washington, DC",20007,2,Twin/Semi-Detached,4/30/09,"Washington Fine Properties, LLC (WFP3)","$1,085,000 "
1005142702,RES,CLS,3418 Q St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,8/6/09,"Washington Fine Properties, LLC (WFP1)","$845,000 "
1005143094,RES,CLS,1218 29th St NW,Washington,"Washington, DC",20007,3,Twin/Semi-Detached,4/3/09,TTR Sotheby's International Realty (TTRS2),"$762,500 "
1005145868,RES,CLS,4000 Tunlaw Rd NW #512A,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,6/30/09,"McEnearney Associates, Inc. (MCE7)","$260,000 "
1005146320,RES,CLS,1681 32nd St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,6/30/09,"Arnold, Bradley, Sargent, Davy & Chew (ABS1)","$800,000 "
1005147922,RES,CLS,4595 Macarthur Blvd NW #4,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,8/8/09,Comps (COMP1),"$255,000 "
1005148226,RES,CLS,3819 Davis Pl NW #4,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,9/1/09,"Long & Foster Real Estate, Inc. (LNG42)","$285,000 "
1005151212,RES,CLS,2218 Hall Pl NW,Washington,"Washington, DC",20007,3,Row/Townhouse,4/15/09,"Weichert, REALTORS (WEI4)","$1,042,125 "
1005155076,RES,CLS,4521 Clark Pl NW,Washington,"Washington, DC",20007,2,Detached,4/30/09,Coldwell Banker Residential Brokerage (CBRB53),"$620,000 "
1005158014,RES,CLS,3026-1/2 R St NW #1,Washington,"Washington, DC",20007,2,Unit/Flat/Apartment,7/15/09,TTR Sotheby's International Realty (TTRS2),"$600,000 "
1005165118,RES,CLS,4581 Macarthur Blvd NW #301,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,7/8/09,"Long & Foster Real Estate, Inc. (LNG42)","$215,000 "
1005167542,RES,CLS,2801 New Mexico Ave NW #1201,Washington,"Washington, DC",20007,2,Unit/Flat/Apartment,8/17/09,TTR Sotheby's International Realty (TTRS2),"$600,000 "
1005167582,RES,CLS,2818 Bellevue Ter NW,Washington,"Washington, DC",20007,3,Twin/Semi-Detached,3/30/09,"Washington Fine Properties, LLC (WFP3)","$795,000 "
1005169074,RES,CLS,4621 Q St NW,Washington,"Washington, DC",20007,4,Detached,5/27/09,DC Living Real Estate LLC (DCLR1),"$1,070,000 "
1005169500,RES,CLS,2415 39th Pl NW,Washington,"Washington, DC",20007,3,Row/Townhouse,4/3/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$650,000 "
1005169670,RES,CLS,1337 27th St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,5/6/09,TTR Sotheby's International Realty (TTRS2),"$965,000 "
1005170810,RES,CLS,4009 Davis Pl NW #201,Washington,"Washington, DC",20007,2,Twin/Semi-Detached,5/15/09,Coldwell Banker Residential Brokerage (CBRB106),"$470,000 "
1005175176,RES,CLS,4025 Mansion Dr NW,Washington,"Washington, DC",20007,3,Row/Townhouse,5/30/09,"Washington Fine Properties, LLC (WFP1)","$1,225,000 "
1005175448,RES,CLS,3754 W St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,3/27/09,"Long & Foster Real Estate, Inc. (LNG42)","$680,000 "
1005177530,RES,CLS,1632 30th St NW #5,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,4/24/09,TTR Sotheby's International Realty (TTRS2),"$450,000 "
1005178084,RES,CLS,3925 Davis Pl NW #B-6,Washington,"Washington, DC",20007,0,Unit/Flat/Apartment,5/21/09,"Long & Foster Real Estate, Inc. (LNG35)","$207,000 "
1005178474,RES,CLS,3343 P St NW,Washington,"Washington, DC",20007,3,Twin/Semi-Detached,4/15/09,"Washington Fine Properties, LLC (WFP3)","$2,125,000 "
1005178686,RES,CLS,3036 P St NW,Washington,"Washington, DC",20007,4,Row/Townhouse,6/22/09,TTR Sothebys International Realty (TTRS3),"$1,010,000 "
1005184554,RES,CLS,1407 Foxhall Rd NW,Washington,"Washington, DC",20007,3,Twin/Semi-Detached,4/21/09,Rosselle Realty Services (RRS1),"$555,000 "
1005185372,RES,CLS,2500 Q St NW #532,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,6/17/09,Coldwell Banker Residential Brokerage (CBRB54),"$360,000 "
